idHidreletrica;idFuncaoProducaoHidreletrica;AttMatriz;Iteradores;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
2;1;FC;04/2021;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;04/2021;0;0;0;0;0;0
2;1;QH;04/2021;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;04/2021;0;0;0;0;0;0
2;1;RHS;04/2021;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;05/2021;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;05/2021;0;0;0;0;0;0
2;1;QH;05/2021;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;05/2021;0;0;0;0;0;0
2;1;RHS;05/2021;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;06/2021;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;06/2021;0;0;0;0;0;0
2;1;QH;06/2021;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;06/2021;0;0;0;0;0;0
2;1;RHS;06/2021;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;07/2021;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;07/2021;0;0;0;0;0;0
2;1;QH;07/2021;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;07/2021;0;0;0;0;0;0
2;1;RHS;07/2021;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;08/2021;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;08/2021;0;0;0;0;0;0
2;1;QH;08/2021;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;08/2021;0;0;0;0;0;0
2;1;RHS;08/2021;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;09/2021;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;09/2021;0;0;0;0;0;0
2;1;QH;09/2021;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;09/2021;0;0;0;0;0;0
2;1;RHS;09/2021;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;10/2021;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;10/2021;0;0;0;0;0;0
2;1;QH;10/2021;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;10/2021;0;0;0;0;0;0
2;1;RHS;10/2021;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;11/2021;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;11/2021;0;0;0;0;0;0
2;1;QH;11/2021;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;11/2021;0;0;0;0;0;0
2;1;RHS;11/2021;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;12/2021;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;12/2021;0;0;0;0;0;0
2;1;QH;12/2021;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;12/2021;0;0;0;0;0;0
2;1;RHS;12/2021;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;01/2022;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;01/2022;0;0;0;0;0;0
2;1;QH;01/2022;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;01/2022;0;0;0;0;0;0
2;1;RHS;01/2022;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;02/2022;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;02/2022;0;0;0;0;0;0
2;1;QH;02/2022;0.24386100608142602;0.23956942168275208;0.2356107192038421;0.2319586705831152;0.22858798438410785;0.24778932988783392
2;1;SH;02/2022;0;0;0;0;0;0
2;1;RHS;02/2022;-0.13231442363911336;-0.41584549189065;-0.8256036321780054;-1.3403613931370897;-1.9416701067530084;-0.0
2;1;FC;03/2022;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;03/2022;0;0;0;0;0;0
2;1;QH;03/2022;0.24386100608142602;0.23956942168275208;0.2356107192038421;0.2319586705831152;0.22858798438410785;0.24778932988783392
2;1;SH;03/2022;0;0;0;0;0;0
2;1;RHS;03/2022;-0.13231442363911336;-0.41584549189065;-0.8256036321780054;-1.3403613931370897;-1.9416701067530084;-0.0
2;1;FC;04/2022;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;04/2022;0;0;0;0;0;0
2;1;QH;04/2022;0.24386100608142602;0.23956942168275208;0.2356107192038421;0.2319586705831152;0.22858798438410785;0.24778932988783392
2;1;SH;04/2022;0;0;0;0;0;0
2;1;RHS;04/2022;-0.13231442363911336;-0.41584549189065;-0.8256036321780054;-1.3403613931370897;-1.9416701067530084;-0.0
2;1;FC;05/2022;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;05/2022;0;0;0;0;0;0
2;1;QH;05/2022;0.24386100608142602;0.23956942168275208;0.2356107192038421;0.2319586705831152;0.22858798438410785;0.24778932988783392
2;1;SH;05/2022;0;0;0;0;0;0
2;1;RHS;05/2022;-0.13231442363911336;-0.41584549189065;-0.8256036321780054;-1.3403613931370897;-1.9416701067530084;-0.0
2;1;FC;06/2022;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;06/2022;0;0;0;0;0;0
2;1;QH;06/2022;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;06/2022;0;0;0;0;0;0
2;1;RHS;06/2022;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;07/2022;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;07/2022;0;0;0;0;0;0
2;1;QH;07/2022;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;07/2022;0;0;0;0;0;0
2;1;RHS;07/2022;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;08/2022;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;08/2022;0;0;0;0;0;0
2;1;QH;08/2022;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;08/2022;0;0;0;0;0;0
2;1;RHS;08/2022;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;09/2022;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;09/2022;0;0;0;0;0;0
2;1;QH;09/2022;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;09/2022;0;0;0;0;0;0
2;1;RHS;09/2022;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;10/2022;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;10/2022;0;0;0;0;0;0
2;1;QH;10/2022;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;10/2022;0;0;0;0;0;0
2;1;RHS;10/2022;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;11/2022;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;11/2022;0;0;0;0;0;0
2;1;QH;11/2022;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;11/2022;0;0;0;0;0;0
2;1;RHS;11/2022;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;12/2022;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;12/2022;0;0;0;0;0;0
2;1;QH;12/2022;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;12/2022;0;0;0;0;0;0
2;1;RHS;12/2022;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;01/2023;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;01/2023;0;0;0;0;0;0
2;1;QH;01/2023;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;01/2023;0;0;0;0;0;0
2;1;RHS;01/2023;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;02/2023;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;02/2023;0;0;0;0;0;0
2;1;QH;02/2023;0.24386100608142602;0.23956942168275208;0.2356107192038421;0.2319586705831152;0.22858798438410785;0.24778932988783392
2;1;SH;02/2023;0;0;0;0;0;0
2;1;RHS;02/2023;-0.13231442363911336;-0.41584549189065;-0.8256036321780054;-1.3403613931370897;-1.9416701067530084;-0.0
2;1;FC;03/2023;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;03/2023;0;0;0;0;0;0
2;1;QH;03/2023;0.24386100608142602;0.23956942168275208;0.2356107192038421;0.2319586705831152;0.22858798438410785;0.24778932988783392
2;1;SH;03/2023;0;0;0;0;0;0
2;1;RHS;03/2023;-0.13231442363911336;-0.41584549189065;-0.8256036321780054;-1.3403613931370897;-1.9416701067530084;-0.0
2;1;FC;04/2023;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;04/2023;0;0;0;0;0;0
2;1;QH;04/2023;0.24386100608142602;0.23956942168275208;0.2356107192038421;0.2319586705831152;0.22858798438410785;0.24778932988783392
2;1;SH;04/2023;0;0;0;0;0;0
2;1;RHS;04/2023;-0.13231442363911336;-0.41584549189065;-0.8256036321780054;-1.3403613931370897;-1.9416701067530084;-0.0
2;1;FC;05/2023;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;05/2023;0;0;0;0;0;0
2;1;QH;05/2023;0.24386100608142602;0.23956942168275208;0.2356107192038421;0.2319586705831152;0.22858798438410785;0.24778932988783392
2;1;SH;05/2023;0;0;0;0;0;0
2;1;RHS;05/2023;-0.13231442363911336;-0.41584549189065;-0.8256036321780054;-1.3403613931370897;-1.9416701067530084;-0.0
2;1;FC;06/2023;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;06/2023;0;0;0;0;0;0
2;1;QH;06/2023;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;06/2023;0;0;0;0;0;0
2;1;RHS;06/2023;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;07/2023;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;07/2023;0;0;0;0;0;0
2;1;QH;07/2023;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;07/2023;0;0;0;0;0;0
2;1;RHS;07/2023;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;08/2023;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;08/2023;0;0;0;0;0;0
2;1;QH;08/2023;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;08/2023;0;0;0;0;0;0
2;1;RHS;08/2023;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;09/2023;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;09/2023;0;0;0;0;0;0
2;1;QH;09/2023;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;09/2023;0;0;0;0;0;0
2;1;RHS;09/2023;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;10/2023;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;10/2023;0;0;0;0;0;0
2;1;QH;10/2023;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;10/2023;0;0;0;0;0;0
2;1;RHS;10/2023;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;11/2023;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;11/2023;0;0;0;0;0;0
2;1;QH;11/2023;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;11/2023;0;0;0;0;0;0
2;1;RHS;11/2023;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;12/2023;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;12/2023;0;0;0;0;0;0
2;1;QH;12/2023;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;12/2023;0;0;0;0;0;0
2;1;RHS;12/2023;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;01/2024;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;01/2024;0;0;0;0;0;0
2;1;QH;01/2024;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;01/2024;0;0;0;0;0;0
2;1;RHS;01/2024;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;02/2024;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;02/2024;0;0;0;0;0;0
2;1;QH;02/2024;0.24386100608142602;0.23956942168275208;0.2356107192038421;0.2319586705831152;0.22858798438410785;0.24778932988783392
2;1;SH;02/2024;0;0;0;0;0;0
2;1;RHS;02/2024;-0.13231442363911336;-0.41584549189065;-0.8256036321780054;-1.3403613931370897;-1.9416701067530084;-0.0
2;1;FC;03/2024;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;03/2024;0;0;0;0;0;0
2;1;QH;03/2024;0.24386100608142602;0.23956942168275208;0.2356107192038421;0.2319586705831152;0.22858798438410785;0.24778932988783392
2;1;SH;03/2024;0;0;0;0;0;0
2;1;RHS;03/2024;-0.13231442363911336;-0.41584549189065;-0.8256036321780054;-1.3403613931370897;-1.9416701067530084;-0.0
2;1;FC;04/2024;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;04/2024;0;0;0;0;0;0
2;1;QH;04/2024;0.24386100608142602;0.23956942168275208;0.2356107192038421;0.2319586705831152;0.22858798438410785;0.24778932988783392
2;1;SH;04/2024;0;0;0;0;0;0
2;1;RHS;04/2024;-0.13231442363911336;-0.41584549189065;-0.8256036321780054;-1.3403613931370897;-1.9416701067530084;-0.0
2;1;FC;05/2024;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;05/2024;0;0;0;0;0;0
2;1;QH;05/2024;0.24386100608142602;0.23956942168275208;0.2356107192038421;0.2319586705831152;0.22858798438410785;0.24778932988783392
2;1;SH;05/2024;0;0;0;0;0;0
2;1;RHS;05/2024;-0.13231442363911336;-0.41584549189065;-0.8256036321780054;-1.3403613931370897;-1.9416701067530084;-0.0
2;1;FC;06/2024;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;06/2024;0;0;0;0;0;0
2;1;QH;06/2024;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;06/2024;0;0;0;0;0;0
2;1;RHS;06/2024;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;07/2024;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;07/2024;0;0;0;0;0;0
2;1;QH;07/2024;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;07/2024;0;0;0;0;0;0
2;1;RHS;07/2024;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;08/2024;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;08/2024;0;0;0;0;0;0
2;1;QH;08/2024;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;08/2024;0;0;0;0;0;0
2;1;RHS;08/2024;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;09/2024;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;09/2024;0;0;0;0;0;0
2;1;QH;09/2024;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;09/2024;0;0;0;0;0;0
2;1;RHS;09/2024;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;10/2024;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;10/2024;0;0;0;0;0;0
2;1;QH;10/2024;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;10/2024;0;0;0;0;0;0
2;1;RHS;10/2024;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;11/2024;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;11/2024;0;0;0;0;0;0
2;1;QH;11/2024;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;11/2024;0;0;0;0;0;0
2;1;RHS;11/2024;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
2;1;FC;12/2024;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;12/2024;0;0;0;0;0;0
2;1;QH;12/2024;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;12/2024;0;0;0;0;0;0
2;1;RHS;12/2024;-0.1336529986167833;-0.4243678645032105;-0.8451754775024418;-1.373818693817512;-1.9910117156084652;-0.0
3;1;FC;01/2020;1.0;1.0;1.0;1.0;1.0;1.0
3;1;VH;01/2020;0;0;0;0;0;0
3;1;QH;01/2020;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.30679726364144516;0.35568924305708033
3;1;SH;01/2020;0.0;8.631623924168522e-15;0.0;0.0;4.144263152073126e-15;0
3;1;RHS;01/2020;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;-22.78162845936299;-0.0
3;1;FC;02/2020;1.0;1.0;1.0;1.0;1.0;1.0
3;1;VH;02/2020;0;0;0;0;0;0
3;1;QH;02/2020;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.3305747278422433;0.35568924305708033
3;1;SH;02/2020;0.0;9.812828654777881e-15;0.0;0.0;3.867237916551002e-15;0
3;1;RHS;02/2020;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;-11.578661250562277;-0.0
3;1;FC;03/2020;1.0;1.0;1.0;1.0;1.0;1.0
3;1;VH;03/2020;0;0;0;0;0;0
3;1;QH;03/2020;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.3305747278422433;0.35568924305708033
3;1;SH;03/2020;0.0;9.812828654777881e-15;0.0;0.0;3.867237916551002e-15;0
3;1;RHS;03/2020;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;-11.578661250562277;-0.0
3;1;FC;04/2020;1.0;1.0;1.0;1.0;1.0;1.0
3;1;VH;04/2020;0;0;0;0;0;0
3;1;QH;04/2020;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.3305747278422433;0.35568924305708033
3;1;SH;04/2020;0.0;9.812828654777881e-15;0.0;0.0;3.867237916551002e-15;0
3;1;RHS;04/2020;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;-11.578661250562277;-0.0
3;1;FC;05/2020;1.0;1.0;1.0;1.0;1.0;1.0
3;1;VH;05/2020;0;0;0;0;0;0
3;1;QH;05/2020;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.3305747278422433;0.35568924305708033
3;1;SH;05/2020;0.0;9.812828654777881e-15;0.0;0.0;3.867237916551002e-15;0
3;1;RHS;05/2020;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;-11.578661250562277;-0.0
3;1;FC;06/2020;1.0;1.0;1.0;1.0;1.0;1.0
3;1;VH;06/2020;0;0;0;0;0;0
3;1;QH;06/2020;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.3305747278422433;0.35568924305708033
3;1;SH;06/2020;0.0;9.812828654777881e-15;0.0;0.0;3.867237916551002e-15;0
3;1;RHS;06/2020;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;-11.578661250562277;-0.0
3;1;FC;07/2020;1.0;1.0;1.0;1.0;1.0;1.0
3;1;VH;07/2020;0;0;0;0;0;0
3;1;QH;07/2020;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.3305747278422433;0.35568924305708033
3;1;SH;07/2020;0.0;9.812828654777881e-15;0.0;0.0;3.867237916551002e-15;0
3;1;RHS;07/2020;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;-11.578661250562277;-0.0
3;1;FC;08/2020;1.0;1.0;1.0;1.0;1.0;1.0
3;1;VH;08/2020;0;0;0;0;0;0
3;1;QH;08/2020;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.3305747278422433;0.35568924305708033
3;1;SH;08/2020;0.0;9.812828654777881e-15;0.0;0.0;3.867237916551002e-15;0
3;1;RHS;08/2020;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;-11.578661250562277;-0.0
3;1;FC;09/2020;1.0;1.0;1.0;1.0;1.0;1.0
3;1;VH;09/2020;0;0;0;0;0;0
3;1;QH;09/2020;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.3305747278422433;0.35568924305708033
3;1;SH;09/2020;0.0;9.812828654777881e-15;0.0;0.0;3.867237916551002e-15;0
3;1;RHS;09/2020;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;-11.578661250562277;-0.0
3;1;FC;10/2020;1.0;1.0;1.0;1.0;1.0;1.0
3;1;VH;10/2020;0;0;0;0;0;0
3;1;QH;10/2020;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.3305747278422433;0.35568924305708033
3;1;SH;10/2020;0.0;9.812828654777881e-15;0.0;0.0;3.867237916551002e-15;0
3;1;RHS;10/2020;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;-11.578661250562277;-0.0
3;1;FC;11/2020;1.0;1.0;1.0;1.0;1.0;1.0
3;1;VH;11/2020;0;0;0;0;0;0
3;1;QH;11/2020;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.3305747278422433;0.35568924305708033
3;1;SH;11/2020;0.0;9.812828654777881e-15;0.0;0.0;3.867237916551002e-15;0
3;1;RHS;11/2020;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;-11.578661250562277;-0.0
3;1;FC;12/2020;1.0;1.0;1.0;1.0;1.0;1.0
3;1;VH;12/2020;0;0;0;0;0;0
3;1;QH;12/2020;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.3305747278422433;0.35568924305708033
3;1;SH;12/2020;0.0;9.812828654777881e-15;0.0;0.0;3.867237916551002e-15;0
3;1;RHS;12/2020;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;-11.578661250562277;-0.0
3;1;FC;01/2021;1.0;1.0;1.0;1.0;1.0;1.0
3;1;VH;01/2021;0;0;0;0;0;0
3;1;QH;01/2021;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.3305747278422433;0.35568924305708033
3;1;SH;01/2021;0.0;9.812828654777881e-15;0.0;0.0;3.867237916551002e-15;0
3;1;RHS;01/2021;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;-11.578661250562277;-0.0
3;1;FC;02/2021;1.0;1.0;1.0;1.0;1.0;1.0
3;1;VH;02/2021;0;0;0;0;0;0
3;1;QH;02/2021;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.3305747278422433;0.35568924305708033
3;1;SH;02/2021;0.0;9.812828654777881e-15;0.0;0.0;3.867237916551002e-15;0
3;1;RHS;02/2021;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;-11.578661250562277;-0.0
3;1;FC;03/2021;1.0;1.0;1.0;1.0;1.0;1.0
3;1;VH;03/2021;0;0;0;0;0;0
3;1;QH;03/2021;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.3305747278422433;0.35568924305708033
3;1;SH;03/2021;0.0;9.812828654777881e-15;0.0;0.0;3.867237916551002e-15;0
3;1;RHS;03/2021;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;-11.578661250562277;-0.0
3;1;FC;04/2021;1.0;1.0;1.0;1.0;1.0;1.0
3;1;VH;04/2021;0;0;0;0;0;0
3;1;QH;04/2021;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.3305747278422433;0.35568924305708033
3;1;SH;04/2021;0.0;9.812828654777881e-15;0.0;0.0;3.867237916551002e-15;0
3;1;RHS;04/2021;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;1.1368683772161603e-13;-11.578661250562277;-0.0
3;1;FC;05/2021;1.0;1.0;1.0;1.0;1.0;1.0
3;1;VH;05/2021;0;0;0;0;0;0
3;1;QH;05/2021;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.35568924305708033;0.3305747278422433;0.35568924305708033
